,car_name,company,year,kms_driven,fuel_type,Price
3559,Maruti Eeco 7 Seater,Maruti,2020,110000,Petrol,420000.0
3560,Maruti Omni E MPI,Maruti,2013,120000,Petrol,120000.0
3561,Maruti Omni E 8,Maruti,2007,80000,Petrol,
3562,Ford Ecosport 1.5 Diesel,Ford,2018,53000,Diesel,650000.0
3563,Volkswagen Polo 1.5 TDI,Volkswagen,2014,80000,Diesel,250000.0
3564,Chevrolet Beat Diesel LT,Chevrolet,2012,50000,Diesel,117000.0
3565,Hyundai Elite i20 2018,Hyundai,2018,40000,Diesel,640000.0
3566,Hyundai Xcent 1.1 CRDi,Hyundai,2015,60000,Diesel,450000.0
3567,Hyundai i20 Sportz Option,Hyundai,2015,60000,Petrol,390000.0
3568,Tata Tigor 1.2 Revotron,Tata,2018,40000,Petrol,350000.0
3569,Maruti 800 Std,Maruti,2012,50000,Petrol,
3570,Maruti XL6 Zeta,Maruti,2021,10000,Petrol,1000000.0
3571,Hyundai i10 Sportz 1.1L,Hyundai,2009,80000,Petrol,
3572,Hyundai i10 Magna,Hyundai,2011,60000,Petrol,200000.0
3573,Tata Sumo CX,Tata,2012,400000,Diesel,200000.0
3574,Honda City i VTEC,Honda,2017,120000,Petrol,650000.0
3575,Volkswagen Vento Petrol Highline,Volkswagen,2010,90000,Petrol,175000.0
3576,Honda Amaze VX i-DTEC,Honda,2014,100000,Diesel,495000.0
3577,Hyundai i10 Magna 1.2,Hyundai,2010,40000,Petrol,150000.0
3578,Renault KWID RXT,Renault,2018,50000,Petrol,250000.0
3579,Nissan Sunny XL,Nissan,2012,100000,Petrol,210000.0
3580,Datsun RediGO 1.0 T,Datsun,2018,5000,Petrol,215000.0
3581,Nissan Sunny XL,Nissan,2012,100000,Petrol,210000.0
3582,Maruti SX4 S Cross,Maruti,2017,60000,Diesel,670000.0
3583,Mahindra Bolero ZLX,Mahindra,2013,50000,Diesel,400000.0
3584,Hyundai Creta 1.6 CRDi,Hyundai,2016,120000,Diesel,790000.0
3585,Tata Tiago 1.2 Revotron,Tata,2018,50000,Petrol,370000.0
3586,Maruti Ertiga VXI Limited,Maruti,2020,20000,Petrol,900000.0
3587,Mahindra XUV700 AX7 AT,Mahindra,2022,120000,Petrol,959000.0
3588,Tata Tiago 1.2 Revotron,Tata,2018,100000,Petrol,330000.0
3589,Honda Amaze VX i-DTEC,Honda,2013,70000,Diesel,350000.0
3590,Maruti Baleno Alpha,Maruti,2022,50000,Petrol,525000.0
3591,Ford Fiesta Petrol Titanium,Ford,2012,60000,Petrol,300000.0
3592,Mahindra XUV500 AT W6,Mahindra,2016,70000,Diesel,700000.0
3593,BMW X5 xDrive 30d,BMW,2013,150000,Diesel,1300000.0
3594,Maruti Swift Dzire VDI,Maruti,2017,60000,Diesel,420000.0
3595,Tata Indigo LX TDI,Tata,2011,40000,Diesel,100000.0
3596,Ford Figo Diesel Titanium,Ford,2012,70000,Diesel,130000.0
3597,Skoda Superb Elegance 1.8,Skoda,2010,80000,Petrol,360000.0
3598,Ford Ecosport 1.5 DV5,Ford,2014,120000,Diesel,425000.0
3599,Hyundai EON Era,Hyundai,2013,110000,Petrol,180000.0
3600,Mahindra Scorpio 1.99 S10,Mahindra,2016,80000,Diesel,900000.0
3601,Ford Ikon 1.4 TDCi,Ford,2009,60000,Diesel,110000.0
3602,Renault Duster 110PS Diesel,Renault,2014,72310,Diesel,390000.0
3603,Maruti Alto 800 VXI,Maruti,2022,5000,Petrol,420000.0
3604,Hyundai Verna 1.6 SX,Hyundai,2013,70000,Diesel,400000.0
3605,Maruti Swift Dzire VDI,Maruti,2015,90000,Diesel,390000.0
3606,Maruti Wagon R VXI,Maruti,2016,90000,Petrol,350000.0
3607,Tata Zest Quadrajet 1.3,Tata,2019,60000,Diesel,610000.0
3608,Tata Safari Storme VX,Tata,2018,18000,Diesel,1200000.0
3609,Maruti Swift VXI BSIII,Maruti,2010,105000,Petrol,125000.0
3610,Maruti Swift 1.3 ZXI,Maruti,2010,100000,Petrol,200000.0
3611,BMW 3 Series 320d,BMW,2009,120000,Diesel,400000.0
3612,Mahindra Bolero SLE,Mahindra,2010,100000,Diesel,300000.0
3613,Maruti Swift Dzire VXI,Maruti,2012,60000,Petrol,300000.0
3614,Maruti Wagon R LXI,Maruti,2013,70600,Petrol,229999.0
3615,Maruti Wagon R VXI,Maruti,2020,25000,Petrol,478000.0
3616,Maruti Alto 800 LXI,Maruti,2016,30000,Petrol,250000.0
3617,Hyundai i20 Sportz Option,Hyundai,2015,90000,Diesel,420000.0
3618,Maruti Zen Estilo 1.1,Maruti,2007,37200,Petrol,102000.0
3619,Ford Ecosport 1.5 Ti,Ford,2015,90000,Petrol,595000.0
3620,Hyundai Santro Xing GL,Hyundai,2011,60000,Petrol,130000.0
3621,Maruti SX4 VDI,Maruti,2012,146000,Diesel,200000.0
3622,Hyundai Verna 1.6 CRDi,Hyundai,2013,80000,Diesel,395000.0
3623,Hyundai Verna 1.6 SX,Hyundai,2014,80000,Diesel,600000.0
3624,Maruti Swift Dzire LXI,Maruti,2018,25000,Petrol,600000.0
3625,Honda City S,Honda,2009,60000,Petrol,250000.0
3626,Honda City i DTEC,Honda,2014,110000,Diesel,459999.0
3627,Maruti Alto 800 VXI,Maruti,2017,20000,Petrol,300000.0
3628,Maruti Baleno 1.2 Delta,Maruti,2018,30000,Petrol,538000.0
3629,MG Hector Sharp DCT,MG,2019,50000,Petrol,1600000.0
3630,Nissan Sunny XL,Nissan,2012,60000,Petrol,275000.0
3631,Maruti Ritz VDi,Maruti,2011,64000,Diesel,300000.0
3632,Maruti Alto 800 LXI,Maruti,2021,20000,Petrol,380000.0
3633,Mercedes-Benz C-Class 250 CDI,Mercedes-Benz,2011,70000,Diesel,710000.0
3634,Maruti Swift Dzire VDI,Maruti,2015,34000,Diesel,509999.0
3635,Hyundai Verna 1.4 VTVT,Hyundai,2012,60000,Petrol,350000.0
3636,Hyundai Verna 1.4 VTVT,Hyundai,2012,60000,Petrol,350000.0
3637,Ford Aspire 1.5 TDCi,Ford,2017,90000,Diesel,400000.0
3638,Hyundai i20 Sportz Option,Hyundai,2017,70000,Diesel,550000.0
3639,Mahindra XUV500 W6 2WD,Mahindra,2013,90000,Diesel,400000.0
3640,Tata Tiago 1.2 Revotron,Tata,2019,95105,Petrol,395000.0
3641,Renault Triber RXZ EASY-R,Renault,2020,20000,Petrol,650000.0
3642,Maruti Ertiga SHVS VDI,Maruti,2016,100000,Diesel,550000.0
3643,Maruti Swift Dzire VXi,Maruti,2009,90000,Petrol,199000.0
3644,Maruti Alto K10 2010-2014,Maruti,2012,60000,Petrol,165000.0
3645,Honda Brio V MT,Honda,2012,25000,Petrol,260000.0
3646,MG Hector Sharp DCT,MG,2019,35000,Petrol,1450000.0
3647,Maruti Alto LXi,Maruti,2007,100000,Petrol,
3648,Jeep Compass 2.0 Longitude,Jeep,2018,80000,Diesel,1300000.0
3649,Mitsubishi Pajero Sport 4X4,Mitsubishi,2013,120000,Diesel,650000.0
3650,Tata Harrier XZ BSIV,Tata,2019,90000,Diesel,1400000.0
3651,Maruti Ertiga ZDI,Maruti,2014,120000,Diesel,450000.0
3652,Honda City S,Honda,2010,120000,Petrol,250000.0
3653,Tata Zest Quadrajet 1.3,Tata,2016,70000,Diesel,290000.0
3654,Audi RS7 4.0 TFSI,Audi,2021,7100,Petrol,17500000.0
3655,Audi RS7 4.0 TFSI,Audi,2020,11500,Petrol,17500000.0
3656,Audi A4 Technology,Audi,2021,16000,Petrol,4179999.0
3657,Mahindra Thar LX 4-Str,Mahindra,2022,5500,Petrol,1680000.0
3658,Audi Q5 30 TDI,Audi,2016,56500,Diesel,2390000.0
3659,Audi A4 35 TDI,Audi,2014,45500,Diesel,1480000.0
3660,Audi A6 45 TFSI,Audi,2021,16000,Petrol,5780000.0
3661,Audi A4 Technology,Audi,2021,12000,Petrol,4590000.0
3662,Jaguar XF 2.0 Diesel,Jaguar,2018,59000,Diesel,2980000.0
3663,Audi A4 30 TFSI,Audi,2018,41000,Petrol,3379999.0
3664,Audi Q3 35 TDI,Audi,2017,44600,Diesel,2390000.0
3665,Audi Q3 35 TDI,Audi,2013,38500,Diesel,1280000.0
3666,Audi A4 1.8 TFSI,Audi,2013,57500,Petrol,1480000.0
3667,Audi A6 35 TFSI,Audi,2016,12000,Petrol,3379999.0
3668,Maruti Swift VDI BSIV,Maruti,2014,84703,Diesel,329000.0
3669,Jeep Compass 1.4 Longitude,Jeep,2018,78000,Petrol,1689999.0
3670,Maruti Alto 800 LXI,Maruti,2017,26562,Petrol,267000.0
3671,Mahindra Quanto C2,Mahindra,2013,93021,Diesel,197000.0
3672,Audi A4 35 TDI,Audi,2019,43900,Diesel,3279999.0
3673,Maruti Swift VDI BSIV,Maruti,2015,107813,Diesel,392000.0
3674,Maruti Swift Dzire VDI,Maruti,2017,64299,Diesel,537000.0
3675,Tata Tiago 1.2 Revotron,Tata,2019,25424,Petrol,401999.0
3676,BMW 6 Series GT,BMW,2019,20800,Petrol,5580000.0
3677,Audi A4 35 TFSi,Audi,2016,32000,Petrol,2080000.0
3678,Audi A4 30 TFSI,Audi,2018,27000,Petrol,3279999.0
3679,Honda Accord 2.4 MT,Honda,2010,80046,Petrol,294000.0
3680,Maruti Swift Dzire VDI,Maruti,2014,104724,Diesel,372000.0
3681,Hyundai Santro Xing GL,Hyundai,2008,91693,Petrol,
3682,Audi A6 35 TDI,Audi,2015,85000,Diesel,1980000.0
3683,Ford Freestyle Titanium Diesel,Ford,2018,84280,Diesel,543000.0
3684,Honda Amaze S i-Dtech,Honda,2013,72947,Diesel,256999.0
3685,Hyundai Creta 1.6 SX,Hyundai,2019,38507,Diesel,1427000.0
3686,Hyundai i10 Magna 1.1L,Hyundai,2014,35355,Petrol,256999.0
3687,Hyundai Grand i10 Magna,Hyundai,2017,24027,Petrol,373000.0
3688,Maruti Baleno 1.3 Alpha,Maruti,2017,57256,Diesel,558000.0
3689,Honda Amaze EX i-Vtech,Honda,2013,62029,Petrol,282000.0
3690,Ford Figo Petrol ZXI,Ford,2011,54910,Petrol,164000.0
3691,Hyundai Verna 1.6 VTVT,Hyundai,2016,69271,Petrol,537000.0
3692,Mahindra XUV500 W8 FWD,Mahindra,2015,122619,Diesel,643000.0
3693,Maruti Swift VXI,Maruti,2020,23976,Petrol,592000.0
3694,Honda Mobilio V i-DTEC,Honda,2014,159147,Diesel,361000.0
3695,Maruti Swift Dzire VXI,Maruti,2014,75384,Petrol,330000.0
3696,Audi A6 35 TFSI,Audi,2017,61500,Petrol,2990000.0
3697,Tata Tigor 1.2 Revotron,Tata,2018,39477,Petrol,351000.0
3698,Audi A6 35 TDI,Audi,2016,41000,Diesel,2580000.0
3699,Honda City i DTEC,Honda,2015,53234,Diesel,518000.0
3700,Maruti Swift Dzire AMT,Maruti,2018,67261,Petrol,604000.0
3701,Audi A6 3.0 TDI,Audi,2014,71000,Diesel,1380000.0
3702,Maruti Baleno Delta,Maruti,2020,8201,Petrol,653000.0
3703,Mahindra Bolero SLE BSIII,Mahindra,2015,98105,Diesel,473000.0
3704,Hyundai Verna 1.6 SX,Hyundai,2014,93147,Diesel,463000.0
3705,Toyota Innova 2.5 GX,Toyota,2012,139257,Diesel,557000.0
3706,Maruti Alto K10 2010-2014,Maruti,2011,140511,Petrol,134000.0
3707,Hyundai Verna 1.6 EX,Hyundai,2014,68266,Petrol,449000.0
3708,Hyundai i20 1.2 Magna,Hyundai,2011,80283,Petrol,209000.0
3709,Maruti Swift VDI BSIV,Maruti,2016,55133,Diesel,459000.0
3710,Hyundai Elantra CRDi SX,Hyundai,2014,58437,Diesel,583000.0
3711,Hyundai Santro Xing GL,Hyundai,2013,117816,Petrol,169000.0
3712,Toyota Fortuner 4x2 Manual,Toyota,2013,212661,Diesel,1180000.0
3713,Mahindra Bolero Power Plus,Mahindra,2016,67918,Diesel,522000.0
3714,Maruti Eeco 7 Seater,Maruti,2022,18636,Petrol,468000.0
3715,Maruti Alto K10 LXI,Maruti,2015,111556,Petrol,200999.0
3716,Toyota Innova 2.5 G,Toyota,2015,141834,Diesel,793000.0
3717,Maruti Ertiga VXI,Maruti,2014,24920,Petrol,411000.0
3718,Ford Figo Diesel EXI,Ford,2011,115042,Diesel,125000.0
3719,Toyota Innova Crysta 2.8,Toyota,2018,57189,Diesel,1761000.0
3720,Hyundai i20 Asta 1.2,Hyundai,2016,10188,Petrol,565000.0
3721,Hyundai i10 Sportz 1.2,Hyundai,2008,55892,Petrol,130000.0
3722,Hyundai i20 Sportz Plus,Hyundai,2019,38285,Petrol,664000.0
3723,Toyota Urban cruiser Premium,Toyota,2021,26523,Petrol,927999.0
3724,Hyundai i20 Sportz Plus,Hyundai,2019,35986,Petrol,664000.0
3725,Mercedes-Benz CLA 200 D,Mercedes-Benz,2016,51609,Diesel,1929000.0
3726,Maruti Wagon R VXI,Maruti,2019,42561,Petrol,413000.0
3727,Hyundai Santro Xing GLS,Hyundai,2008,30778,Petrol,105000.0
3728,Nissan Micra Diesel XV,Nissan,2012,77464,Diesel,139000.0
3729,Maruti Vitara Brezza VDi,Maruti,2016,55142,Diesel,542000.0
3730,Maruti Swift Dzire ZDI,Maruti,2015,64705,Diesel,479000.0
3731,Hyundai i10 Era 1.1,Hyundai,2009,83013,Petrol,130000.0
3732,Maruti 800 AC BSIII,Maruti,2009,91817,Petrol,
3733,Honda Amaze VX i,Honda,2018,76012,Diesel,561000.0
3734,Hyundai Creta SX Opt,Hyundai,2020,20507,Diesel,1773000.0
3735,Ford Fiesta 1.4 ZXi,Ford,2009,118039,Diesel,174000.0
3736,Tata Zest Quadrajet 1.3,Tata,2014,169306,Diesel,280000.0
3737,Audi A6 2.0 TDI,Audi,2014,71000,Diesel,1689999.0
3738,Hyundai EON D Lite,Hyundai,2016,51841,Petrol,216000.0
3739,Tata Tigor 1.2 Revotron,Tata,2017,10098,Petrol,413999.0
3740,Honda City i VTEC,Honda,2015,58328,Petrol,497000.0
3741,Maruti Eeco 7 Seater,Maruti,2018,94128,Petrol,309000.0
3742,Mahindra TUV 300 T6,Mahindra,2017,38979,Diesel,516000.0
3743,Ford Figo Diesel ZXI,Ford,2010,71969,Diesel,126000.0
3744,Renault Duster 85PS Diesel,Renault,2018,59609,Diesel,602000.0
3745,Maruti Alto 800 LXI,Maruti,2018,52254,Petrol,264000.0
3746,Maruti Swift Dzire Tour,Maruti,2018,25000,Petrol,600000.0
3747,Hyundai Verna VTVT 1.6,Hyundai,2018,36006,Petrol,907000.0
3748,Hyundai i20 Asta,Hyundai,2010,94264,Petrol,191000.0
3749,Maruti Baleno Sigma,Maruti,2022,14976,Petrol,608000.0
3750,Datsun GO T BSIV,Datsun,2017,163605,Petrol,221000.0
3751,Toyota Fortuner 2.7 2WD,Toyota,2019,44000,Petrol,3100000.0
3752,Audi Q5 3.0 TDI,Audi,2011,68000,Diesel,994999.0
3753,Hyundai i10 Magna 1.1L,Hyundai,2011,38000,Petrol,225000.0
3754,Maruti Swift Dzire VXI,Maruti,2019,65000,Petrol,650000.0
3755,Audi Q7 45 TDI,Audi,2014,43000,Diesel,1875000.0
3756,Honda Amaze E i-Vtech,Honda,2015,80000,Petrol,360000.0
3757,Mercedes-Benz C-Class Progressive C,Mercedes-Benz,2020,24000,Diesel,3900000.0
3758,Maruti Baleno 1.3 Delta,Maruti,2018,90000,Diesel,600000.0
3759,Mahindra Scorpio S8 7,Mahindra,2016,25000,Diesel,1000000.0
3760,Mercedes-Benz GLC 220d 4MATIC,Mercedes-Benz,2020,24000,Diesel,5650000.0
3761,Mercedes-Benz GLE 300d,Mercedes-Benz,2021,13000,Diesel,8900000.0
3762,Mercedes-Benz GLC 200,Mercedes-Benz,2021,15000,Petrol,6100000.0
3763,Jaguar F-Pace 2.0 R-Dynamic,Jaguar,2021,9900,Diesel,7400000.0
3764,Land Rover Range Rover,Land,2019,68500,Diesel,19000000.0
3765,BMW X4 xDrive30i M,BMW,2022,7600,Petrol,7450000.0
3766,Audi Q3 35 TDI,Audi,2016,76000,Diesel,1475000.0
3767,Mahindra XUV500 1.99 FWD,Mahindra,2013,120000,Diesel,450000.0
3768,Hyundai Verna 1.6 CRDi,Hyundai,2016,120000,Diesel,520000.0
3769,BMW X7 xDrive 40i,BMW,2019,39000,Petrol,11500000.0
3770,Mahindra Scorpio S10 7,Mahindra,2017,88000,Diesel,1125000.0
3771,Maruti Grand Vitara Delta,Maruti,2022,2000,Petrol,1450000.0
3772,Mahindra Bolero ZLX,Mahindra,2019,40000,Diesel,750000.0
3773,Toyota Camry Hybrid 2.5,Toyota,2019,20000,Petrol,4090000.0
3774,Mercedes-Benz E-Class E240 V6,Mercedes-Benz,2006,110000,Petrol,500000.0
3775,Toyota Fortuner 3.0 Diesel,Toyota,2011,80000,Diesel,850000.0
3776,Maruti Zen Estilo LXI,Maruti,2008,110000,Petrol,100000.0
3777,Mercedes-Benz GLE 250d,Mercedes-Benz,2017,49000,Diesel,4400000.0
3778,Tata Safari Storme VX,Tata,2013,145000,Diesel,320000.0
3779,Maruti Ertiga ZDI,Maruti,2012,40000,Diesel,500000.0
3780,Volkswagen Vento IPL II,Volkswagen,2010,100000,Petrol,125000.0
3781,Mercedes-Benz E-Class Expression E,Mercedes-Benz,2020,17000,Diesel,5800000.0
3782,Volkswagen Polo Exquisite 1.5,Volkswagen,2015,100000,Diesel,490000.0
3783,Maruti Wagon R VXI,Maruti,2011,100000,Petrol,190000.0
3784,Toyota Innova 2.5 G,Toyota,2013,120000,Diesel,600000.0
3785,BMW X3 xDrive 20d,BMW,2021,19000,Diesel,6000000.0
3786,Hyundai i20 Sportz 1.4,Hyundai,2017,60000,Diesel,650000.0
3787,Nissan Micra Active XV,Nissan,2018,25000,Petrol,400000.0
3788,Tata Indigo LX BSIV,Tata,2012,100000,Diesel,185000.0
3789,Mercedes-Benz GLC Coupe 300d,Mercedes-Benz,2021,24900,Diesel,7150000.0
3790,Mahindra Scorpio 1.99 S10,Mahindra,2015,70000,Diesel,1000000.0
3791,Maruti 800 AC,Maruti,2014,70000,Petrol,200000.0
3792,Mahindra Scorpio 2.6 CRDe,Mahindra,2006,100000,Diesel,350000.0
3793,Jaguar XF 2.0 Petrol,Jaguar,2020,7500,Petrol,4700000.0
3794,Mahindra Bolero B4,Mahindra,2020,110000,Diesel,580000.0
3795,Hyundai Xcent 1.1 CRDi,Hyundai,2015,70000,Diesel,310000.0
3796,Renault Kiger RXZ,Renault,2021,35000,Petrol,750000.0
3797,Toyota Land Cruiser VX,Toyota,2018,56000,Diesel,15800000.0
3798,Maruti Swift Dzire ZDI,Maruti,2017,74200,Diesel,535000.0
3799,Toyota Fortuner 4x2 Manual,Toyota,2016,120000,Diesel,1500000.0
3800,Toyota Innova 2.5 EV,Toyota,2007,169000,Diesel,300000.0
3801,Mercedes-Benz C-Class C 220d,Mercedes-Benz,2022,4000,Diesel,6200000.0
3802,Volkswagen Polo Diesel Trendline,Volkswagen,2010,90000,Diesel,130000.0
3803,Tata Tiago 1.05 Revotorq,Tata,2017,120000,Diesel,300000.0
3804,Maruti A-Star Lxi,Maruti,2009,70000,Petrol,114999.0
3805,Mercedes-Benz S-Class S 350,Mercedes-Benz,2014,13000,Diesel,4775000.0
3806,Maruti Alto LXI,Maruti,2004,70000,Petrol,
3807,Hyundai Santro Xing XG,Hyundai,2004,60000,Petrol,
3808,Renault Lodgy 110PS RxZ,Renault,2015,110000,Diesel,450000.0
3809,Mercedes-Benz GLS 400d 4MATIC,Mercedes-Benz,2020,15000,Diesel,11700000.0
3810,Hyundai EON D Lite,Hyundai,2013,30000,Petrol,175000.0
3811,Hyundai Verna 1.6 CRDi,Hyundai,2015,115000,Diesel,700000.0
3812,Maruti Baleno Delta,Maruti,2019,15000,Petrol,650000.0
3813,BMW X5 xDrive 30d,BMW,2020,25000,Diesel,8300000.0
3814,Maruti Ignis 1.2 AMT,Maruti,2018,80000,Petrol,500000.0
3815,Maruti 800 Std BSII,Maruti,2002,29000,Petrol,
3816,Maruti Alto 800 VXI,Maruti,2019,70000,Petrol,300000.0
3817,Audi Q7 45 TDI,Audi,2017,65000,Diesel,4600000.0
3818,Hyundai i20 1.4 Asta,Hyundai,2009,110000,Diesel,200000.0
3819,Mahindra Bolero SLX,Mahindra,2012,100000,Diesel,340000.0
3820,Maruti Baleno 1.2 Alpha,Maruti,2018,60000,Petrol,550000.0
3821,Mercedes-Benz GLS 350d Grand,Mercedes-Benz,2016,45000,Diesel,5950000.0
3822,Volkswagen Taigun 1.0 TSI,Volkswagen,2022,5000,Petrol,1300000.0
3823,Mahindra Bolero ZLX,Mahindra,2014,60000,Diesel,470000.0
3824,BMW 5 Series 520d,BMW,2019,29000,Diesel,4800000.0
3825,Toyota Innova 2.5 E,Toyota,2012,200000,Diesel,425000.0
3826,Maruti Swift VDI BSIV,Maruti,2015,110000,Diesel,350000.0
3827,Tata Indigo LX BSIV,Tata,2015,120000,Diesel,240000.0
3828,Mercedes-Benz GLE 250d,Mercedes-Benz,2019,45000,Diesel,5600000.0
3829,Tata Indigo GLX,Tata,2009,25000,Petrol,114999.0
3830,Tata Indigo LX,Tata,2006,80000,Diesel,
3831,Ford Ecosport 1.5 Diesel,Ford,2018,70000,Diesel,650000.0
3832,Mercedes-Benz C-Class Progressive C,Mercedes-Benz,2021,11000,Petrol,4790000.0
3833,Mercedes-Benz GLE 400d,Mercedes-Benz,2021,12000,Diesel,10400000.0
3834,Audi A6 35 TDI,Audi,2016,40000,Diesel,2490000.0
3835,Maruti Wagon R VXI,Maruti,2021,7500,Petrol,521000.0
3836,Land Rover Range Rover,Land,2019,40000,Petrol,19200000.0
3837,Mahindra Bolero Power Plus,Mahindra,2018,50000,Diesel,600000.0
3838,Volkswagen Vento Diesel Highline,Volkswagen,2010,80000,Diesel,250000.0
3839,Maruti Celerio VXI,Maruti,2017,40000,Petrol,346000.0
3840,Volvo XC60 B5 Inscripition,Volvo,2022,7000,Petrol,6850000.0
3841,Maruti Swift VDI Optional,Maruti,2018,40000,Diesel,600000.0
3842,Chevrolet Cruze LTZ,Chevrolet,2013,70000,Diesel,200000.0
3843,BMW X1 sDrive 20d,BMW,2019,25000,Diesel,3000000.0
3844,Mahindra TUV 300 T6,Mahindra,2016,120000,Diesel,490000.0
3845,Honda Civic 1.8 S,Honda,2011,100000,Petrol,200000.0
3846,Hyundai i10 Magna,Hyundai,2009,50000,Petrol,150000.0
3847,Maserati Ghibli Diesel BSIV,Maserati,2016,12000,Diesel,6600000.0
3848,Renault Triber RXZ BSIV,Renault,2019,25000,Petrol,550000.0
3849,Maruti Esteem Lxi,Maruti,2007,20000,Petrol,120000.0
3850,Honda Amaze E i-Vtech,Honda,2016,80000,Petrol,260000.0
3851,Mercedes-Benz C-Class C 220,Mercedes-Benz,2015,37000,Diesel,2150000.0
3852,Maruti Alto LXi,Maruti,2012,80000,Petrol,161000.0
3853,Maruti Swift Ldi BSIII,Maruti,2010,120000,Diesel,200000.0
3854,Tata Indica eV2 eL,Tata,2011,90000,Diesel,
3855,Porsche Cayenne Diesel Platinum,Porsche,2016,50000,Diesel,5800000.0
3856,Maruti Swift VDI,Maruti,2013,80000,Diesel,300000.0
3857,Hyundai i20 1.2 Magna,Hyundai,2011,120000,Petrol,200000.0
3858,Maruti Omni MPI STD,Maruti,2018,10000,Petrol,250000.0
3859,Mercedes-Benz E-Class Exclusive E,Mercedes-Benz,2021,8900,Petrol,6700000.0
3860,Ford Aspire Titanium Plus,Ford,2021,15000,Diesel,850000.0
3861,Hyundai i20 Active 1.4,Hyundai,2015,100000,Diesel,450000.0
3862,Mahindra XUV500 W6 2WD,Mahindra,2014,70000,Diesel,700000.0
3863,Land Rover Range Rover,Land,2020,19500,Petrol,11399999.0
3864,Maruti Swift Dzire VXi,Maruti,2009,85000,Petrol,300000.0
3865,Maruti Swift VXI 2018,Maruti,2019,43000,Petrol,545000.0
3866,Maruti Alto LX,Maruti,2010,70000,Petrol,100000.0
3867,Mercedes-Benz C-Class Progressive C,Mercedes-Benz,2019,28000,Petrol,4250000.0
3868,Mahindra Scorpio 2.6 CRDe,Mahindra,2009,90000,Diesel,310000.0
3869,Maruti Swift VDI BSIV,Maruti,2008,128000,Diesel,170000.0
3870,Maruti Vitara Brezza ZDi,Maruti,2017,80000,Diesel,695000.0
3871,Toyota Land Cruiser VX,Toyota,2019,27000,Diesel,16900000.0
3872,Maruti Alto 800 LXI,Maruti,2017,50000,Petrol,250000.0
3873,Tata Tiago 1.2 Revotron,Tata,2019,40000,Petrol,454000.0
3874,Mahindra Scorpio 2.6 SLX,Mahindra,2006,80000,Diesel,110000.0
3875,BMW X1 sDrive20i xLine,BMW,2021,10000,Petrol,4000000.0
3876,Tata Altroz XM plus,Tata,2021,30000,Petrol,700000.0
3877,Datsun GO A,Datsun,2017,110000,Petrol,270000.0
3878,Hyundai Xcent 1.1 CRDi,Hyundai,2014,90000,Diesel,290000.0
3879,Mini 3 DOOR John,Mini,2017,40000,Petrol,3450000.0
3880,Hyundai Venue SX Opt,Hyundai,2020,60000,Diesel,950000.0
3881,Maruti Vitara Brezza ZDi,Maruti,2017,80000,Diesel,700000.0
3882,Maruti Alto LXi,Maruti,2009,110000,Petrol,120000.0
3883,Volvo XC60 D5 Inscription,Volvo,2019,34000,Diesel,5450000.0
3884,Maruti Swift Dzire VXI,Maruti,2021,35000,Petrol,650000.0
3885,Toyota Etios Cross 1.2L,Toyota,2019,60000,Petrol,550000.0
3886,Hyundai Grand i10 Sportz,Hyundai,2017,90000,Petrol,400000.0
3887,Land Rover Discovery Sport,Land,2020,38000,Diesel,4875000.0
3888,Ford Ikon 1.3 Flair,Ford,2007,45000,Petrol,
3889,Maruti Wagon R LXI,Maruti,2005,120000,Petrol,
3890,Hyundai Santro Xing GL,Hyundai,2010,70000,Petrol,105000.0
3891,Hyundai i10 Sportz 1.1L,Hyundai,2011,111408,Petrol,180000.0
3892,Ford Ecosport 1.0 Ecoboost,Ford,2013,70000,Petrol,313000.0
3893,Maruti Celerio VXI,Maruti,2015,80000,Petrol,204999.0
3894,Maruti Vitara Brezza ZDi,Maruti,2017,80000,Diesel,680000.0
3895,Mercedes-Benz S-Class S 350d,Mercedes-Benz,2022,1400,Diesel,17700000.0
3896,Hyundai EON Magna Plus,Hyundai,2014,60000,Petrol,195000.0
3897,Maruti Alto LXi BSIII,Maruti,2008,80000,Petrol,
3898,Renault KWID Climber 1.0,Renault,2019,15000,Petrol,300000.0
3899,Hyundai Xcent 1.2 VTVT,Hyundai,2019,90000,Petrol,465000.0
3900,Hyundai Creta E Diesel,Hyundai,2020,56040,Diesel,1085000.0
3901,Maruti Ertiga VXI,Maruti,2021,69305,Petrol,849000.0
3902,Ford Figo Petrol Titanium,Ford,2014,66974,Petrol,235000.0
3903,Tata Indigo LX BSIV,Tata,2014,227904,Diesel,140000.0
3904,Mahindra Scorpio S11,Mahindra,2021,40670,Diesel,1711000.0
3905,Hyundai Santro Magna,Hyundai,2020,17535,Petrol,436000.0
3906,Maruti SX4 S Cross,Maruti,2018,80243,Diesel,750000.0
3907,Tata Indigo VX BSIV,Tata,2014,61549,Diesel,202000.0
3908,Maruti Alto 800 LXI,Maruti,2014,89345,Petrol,170000.0
3909,Mahindra Scorpio S9 BSIV,Mahindra,2019,95790,Diesel,1303000.0
3910,Maruti Swift VDI BSIV,Maruti,2015,77173,Diesel,425000.0
3911,Toyota Fortuner 4x4 MT,Toyota,2013,169917,Diesel,1175000.0
3912,Honda Brio VX,Honda,2015,46224,Petrol,337000.0
3913,Nissan Micra Active XV,Nissan,2017,23947,Petrol,396000.0
3914,Honda Civic 1.8 V,Honda,2008,50546,Petrol,180000.0
